ProjectLock.AlertRecallCla_EN,The higher the value of the proportion of correctly identified categories accounts for all categoriess, , the less miss.,,,,,,,
ProjectLock.AlertRecallCla_HK,召回率：當前識別正確的類別佔所有標註類別的比例，該值越高，漏檢越少,,,,,,,,,
ProjectLock.AlertRecallCla_JP,ラベル付けされたすべてのカテゴリに対する正しく識別されたカテゴリの割合、値が高いほど、検出の失敗が少なくなります。,,,,,,,,,
ProjectLock.AlertRecallDet_CN,召回率：当前识别正确的缺陷占所有缺陷的比例，该值越高，漏检越少,,,,,,,,,
ProjectLock.AlertRecallDet_EN,The higher the value of the proportion of correctly identified defects accounts for all defects,, the less miss.,,,,,,,
ProjectLock.AlertRecallDet_HK,召回率：當前識別正確的缺陷佔所有缺陷的比例，該值越高，漏檢越少,,,,,,,,,
ProjectLock.AlertRecallDet_JP,現在、正しく識別された欠陥のすべての欠陥に対する割合。値が高いほど、検査の失敗が少なくなります。,,,,,,,,,
ProjectLock.AlertRecallOcr_CN,召回率：当前识别正确的字符占所有测试集中标注字符的比例，该值越高，漏检越少,,,,,,,,,
ProjectLock.AlertRecallOcr_EN,The higher the value of the proportion of correctly identified characters accounts for all characters , the less miss.,,,,,,,,
ProjectLock.AlertRecallOcr_HK,召回率：当前识别正确的字符占所有测试集中标注字符的比例，该值越高，漏检越少,,,,,,,,,
ProjectLock.AlertRecallOcr_JP,テストセット内のすべてのラベル付き文字に含まれる正しく認識された文字の割合。値が高いほど、検出の失敗が少なくなります。,,,,,,,,,
ProjectLock.AlertText3_CN,mIoU：所有类别真实值和预测值对应的两个集合的交集和并集的比例，一般IoU≥0.5，模型效果较好，漏杀很少，可能存在过杀，建议上机测试；IoU＞0.8，模型效果优秀,,,,,,,,,
ProjectLock.AlertText3_EN,mIoU：The ratio of the intersection and union of the two sets corresponding to the true value and the predicted value of all categories.  Generally IoU≥0.5, the model effect is good, there are few missed kills, there may be overkill, it is recommended to test on the computer; IoU>0.8, the model is Excellent ,,,,
ProjectLock.AlertText3_HK,mIoU：所有類別真實值和預測值對應的兩個集合的交集和並集的比例，一般IoU≥0.5，模型效果較好，漏殺很少，可能存在過殺，建議上機測試；IoU＞0.8，模型效果優秀,,,,,,,,,
ProjectLock.AlertText3_JP,mIoU：全カテゴリーの真値と予測値に対応する2つの集合の交点と和集合の比率をいう。一般的にIoU≥0.5は、モデルの効果は良いですが、そこにいくつかのミス殺しがあり、オーバーキルがあるかもしれませんが、それはコンピュータ上でテストすることをお勧めします; IoU>0.8, モデルが優れています ,,,,,,,,
ProjectLock.AlertText4_CN,mPA：所有类别平均像素精度，所有正确识别的像素占标注的像素的比例，该指标越高，过检越少,,,,,,,,,
ProjectLock.AlertText4_EN,mPA: The average pixel accuracy of all categories which is the proportion of all correctly identified pixels to the labeled pixels. The higher the index, the less over-checked,,,,,,,,
ProjectLock.AlertText4_HK,mPA：所有類別平均像素精度，所有正確識別的像素佔標註的像素的比例，該指標越高，過檢越少,,,,,,,,,
ProjectLock.AlertText4_JP,mPA：全カテゴリーの平均画素精度であり、ラベル付けされた画素に対する正しく識別された画素の割合である。この指数が高いほど、オーバーチェックが少ないことを意味する。,,,,,,,,,
ProjectLock.AlertText5_CN,cPA：单个类别平均像素精度，所有正确识别的像素占标注的像素的比例，该指标越高，过检越少,,,,,,,,,
ProjectLock.AlertText5_EN,cPA: The average pixel accuracy of single category which is the proportion of all correctly identified pixels to the labeled pixels.The higher the index, the less over-checked,,,,,,,,
ProjectLock.AlertText5_HK,cPA：單個類別平均像素精度，所有正確識別的像素佔標註的像素的比例，該指標越高，過檢越少,,,,,,,,,
ProjectLock.AlertText5_JP,cPA：単一のカテゴリで平均画素精度であり、ラベル付けされた画素に対する正しく識別された画素の割合である。この指数が高いほど、オーバーチェックが少ないことを意味する。,,,,,,,,,
ProjectLock.AlertText6_CN,IoU：单个类别真实值和预测值对应的两个集合的交集和并集的比例，一般IoU≥0.5，模型效果较好，漏杀很少，可能存在过检，建议上机测试；IoU＞0.8，模型效果优秀,,,,,,,,,
ProjectLock.AlertText6_EN,IoU: The ratio of the intersection and union of the two sets corresponding to the true value and the predicted value of single category.  Generally IoU≥0.5, the model effect is good, there are few missed kills, there may be overkill, it is recommended to test on the computer; IoU>0.8, the model is Excellent,,,,
ProjectLock.AlertText6_HK,IoU：單個類別真實值和預測值對應的兩個集合的交集和並集的比例，一般IoU≥0.5，模型效果較好，漏殺很少，可能存在過檢，建議上機測試；IoU＞0.8，模型效果優秀,,,,,,,,,
ProjectLock.AlertText6_JP,IoU：単一のカテゴリで真値と予測値に対応する2つの集合の交点と和集合の比率をいう。一般的にIoU≥0.5は、モデルの効果は良いですが、そこにいくつかのミス殺しがあり、オーバーキルがあるかもしれませんが、それはコンピュータ上でテストすることをお勧めします; IoU>0.8, モデルが優れています ,,,,,,,,
ProjectLock.AndSpaces_CN,请勿输入 #,|,/,?,%,&,=,+,;, 以及空格
ProjectLock.AndSpaces_EN,Please do not input space or special characters including #,|,/,?,%,&,=,+,;,
ProjectLock.AndSpaces_HK,請勿輸入 #,|,/,?,%,&,=,+,;, 以及空格
ProjectLock.AndSpaces_JP,#，|，/,?,%，&，=，+，;，とスペースを入力しないてください。,,,,,,,
ProjectLock.BetweenNumberMsg_CN,端口需要在 30000-32767 范围内,,,,,,,,,
ProjectLock.BetweenNumberMsg_EN,Interface number should be between 30000 to 32767.,,,,,,,,,
ProjectLock.BetweenNumberMsg_HK,端口需要在30000-32767範圍內,,,,,,,,,
ProjectLock.BetweenNumberMsg_JP,インターフェイス番号は30000～32767の範囲にしてください,,,,,,,,,
ProjectLock.BetweenNumber_CN,请输入 30000-32767 范围的数字,,,,,,,,,
ProjectLock.BetweenNumber_EN,Please enter a port number between 30000 to 32767,,,,,,,,,
ProjectLock.BetweenNumber_HK,請輸入30000-32767範圍的數字,,,,,,,,,
ProjectLock.BetweenNumber_JP,30000-32767の範囲で数字を入力してください,,,,,,,,,
ProjectLock.CannotOperateAnnotations_CN,训练/测试过程中不能操作标注,,,,,,,,,
ProjectLock.CannotOperateAnnotations_EN,Labels cannot be modified during training/testing,,,,,,,,,
ProjectLock.CannotOperateAnnotations_HK,訓練/測試過程中不能操作標註,,,,,,,,,
ProjectLock.CannotOperateAnnotations_JP,トレーニング/テスト中にラベルを修正することはできません。,,,,,,,,,
ProjectLock.CantAddMsg_CN,已达到最高类别数量，无法继续新增,,,,,,,,,
ProjectLock.CantAddMsg_EN,The maximum number of categories has been reached and cannot be added further,,,,,,,,,
ProjectLock.CantAddMsg_HK,已達到最高類別數量，無法繼續新增,,,,,,,,,
ProjectLock.CantAddMsg_JP,カテゴリの最大数に達しており、これ以上追加できません,,,,,,,,,
ProjectLock.CantBeSmaller_CN,不能再缩小了,,,,,,,,,
ProjectLock.CantBeSmaller_EN,Can't shrink any more,,,,,,,,,
ProjectLock.CantBeSmaller_HK,不能再縮小了,,,,,,,,,
ProjectLock.CantBeSmaller_JP,これ以上縮むことはできません,,,,,,,,,
ProjectLock.ClickUploadFormat_CN,bmp、jpg、jpeg、png、tif、zip,,,,,,,,,
ProjectLock.ClickUploadFormat_EN,bmp/jpg/jpeg/png/tif/zip,,,,,,,,,
ProjectLock.ClickUploadFormat_HK,bmp、jpg、jpeg、png、tif、zip,,,,,,,,,
ProjectLock.ClickUploadFormat_JP,bmp/jpg/jpeg/png/tif/zip,,,,,,,,,
ProjectLock.ClickUploadText_CN,点击或将文件放到此处,,,,,,,,,
ProjectLock.ClickUploadText_EN,Click or drop files here,,,,,,,,,
ProjectLock.ClickUploadText_HK,點擊或將文件放到此處,,,,,,,,,
ProjectLock.ClickUploadText_JP,ファイルをクリックまたはドロップしてください,,,,,,,,,
ProjectLock.Col.BacktrackData_CN,数据回溯,,,,,,,,,
ProjectLock.Col.BacktrackData_EN,Backtrack Data,,,,,,,,,
ProjectLock.Col.BacktrackData_HK,數據回溯,,,,,,,,,
ProjectLock.Col.BacktrackData_JP,データをバックトラックする,,,,,,,,,
ProjectLock.Col.Colour_CN,颜色,,,,,,,,,
ProjectLock.Col.Colour_EN,Colour,,,,,,,,,
ProjectLock.Col.Colour_HK,顔色,,,,,,,,,
ProjectLock.Col.Colour_JP,色,,,,,,,,,
ProjectLock.Col.CurrentThreshold_CN,当前阈值,,,,,,,,,
ProjectLock.Col.CurrentThreshold_EN,Current Threshold,,,,,,,,,
ProjectLock.Col.CurrentThreshold_HK,當前閾值,,,,,,,,,
ProjectLock.Col.CurrentThreshold_JP,現行のしきい値,,,,,,,,,
ProjectLock.Col.Date_CN,日期,,,,,,,,,
ProjectLock.Col.Date_EN,Date,,,,,,,,,
ProjectLock.Col.Date_HK,日期,,,,,,,,,
ProjectLock.Col.Date_JP,日付,,,,,,,,,
ProjectLock.Col.Export_CN,导出,,,,,,,,,
ProjectLock.Col.Export_EN,Export,,,,,,,,,
ProjectLock.Col.Export_HK,導出,,,,,,,,,
ProjectLock.Col.Export_JP,エクスポート,,,,,,,,,
ProjectLock.Col.FalseAmount_CN,误检,,,,,,,,,
ProjectLock.Col.FalseAmount_EN,False Inference,,,,,,,,,
ProjectLock.Col.FalseAmount_HK,誤檢,,,,,,,,,
ProjectLock.Col.FalseAmount_JP,誤検出,,,,,,,,,
ProjectLock.Col.ForecastAmount_CN,预测,,,,,,,,,
ProjectLock.Col.ForecastAmount_EN,Found,,,,,,,,,
ProjectLock.Col.ForecastAmount_HK,預測數量,,,,,,,,,
ProjectLock.Col.ForecastAmount_JP,予測量,,,,,,,,,
ProjectLock.Col.ForecastCorrect_CN,预测正确,,,,,,,,,
ProjectLock.Col.ForecastCorrect_EN,Correct Inference,,,,,,,,,
ProjectLock.Col.ForecastCorrect_HK,預測正確,,,,,,,,,
ProjectLock.Col.ForecastCorrect_JP,正しい予測,,,,,,,,,
ProjectLock.Col.History_CN,历史,,,,,,,,,
ProjectLock.Col.History_EN,History,,,,,,,,,
ProjectLock.Col.History_HK,歷史,,,,,,,,,
ProjectLock.Col.History_JP,歴史,,,,,,,,,
ProjectLock.Col.LabelAmount_CN,标注,,,,,,,,,
ProjectLock.Col.LabelAmount_EN,Label Count,,,,,,,,,
ProjectLock.Col.LabelAmount_HK,標記數量,,,,,,,,,
ProjectLock.Col.LabelAmount_JP,ラベル,,,,,,,,,
ProjectLock.Col.Location_CN,位置,,,,,,,,,
ProjectLock.Col.Location_EN,Location,,,,,,,,,
ProjectLock.Col.Location_HK,位置,,,,,,,,,
ProjectLock.Col.Location_JP,位置,,,,,,,,,
ProjectLock.Col.Loss_CN,损失值,,,,,,,,,
ProjectLock.Col.Loss_EN,Loss,,,,,,,,,
ProjectLock.Col.Loss_HK,損失值,,,,,,,,,
ProjectLock.Col.Loss_JP,損失値,,,,,,,,,
ProjectLock.Col.MissedAmount_CN,漏检,,,,,,,,,
ProjectLock.Col.MissedAmount_EN,Miss,,,,,,,,,
ProjectLock.Col.MissedAmount_HK,漏檢數量,,,,,,,,,
ProjectLock.Col.MissedAmount_JP,欠落している検査,,,,,,,,,
ProjectLock.Col.NO_CN,编号,,,,,,,,,
ProjectLock.Col.NO_EN,No.,,,,,,,,,
ProjectLock.Col.NO_HK,編號,,,,,,,,,
ProjectLock.Col.NO_JP,番号,,,,,,,,,
ProjectLock.Col.Operation_CN,操作,,,,,,,,,
ProjectLock.Col.Operation_EN,Operation,,,,,,,,,
ProjectLock.Col.Operation_HK,操作,,,,,,,,,
ProjectLock.Col.Operation_JP,操作方法,,,,,,,,,
ProjectLock.Col.Precision_CN,精确率,,,,,,,,,
ProjectLock.Col.Precision_EN,Precision,,,,,,,,,
ProjectLock.Col.Precision_HK,精確率,,,,,,,,,
ProjectLock.Col.Precision_JP,精度,,,,,,,,,
ProjectLock.Col.Recall_CN,召回率,,,,,,,,,
ProjectLock.Col.Recall_EN,Recall,,,,,,,,,
ProjectLock.Col.Recall_HK,召回率,,,,,,,,,
ProjectLock.Col.Recall_JP,回収率,,,,,,,,,
ProjectLock.Col.Remark_CN,备注,,,,,,,,,
ProjectLock.Col.Remark_EN,Remark,,,,,,,,,
ProjectLock.Col.Remark_HK,備注,,,,,,,,,
ProjectLock.Col.Remark_JP,備考,,,,,,,,,
ProjectLock.Col.TestingAmount_CN,测试,,,,,,,,,
ProjectLock.Col.TestingAmount_EN,Tested,,,,,,,,,
ProjectLock.Col.TestingAmount_HK,測試數量,,,,,,,,,
ProjectLock.Col.TestingAmount_JP,テスト,,,,,,,,,
ProjectLock.Col.TestingTime_CN,测试时长,,,,,,,,,
ProjectLock.Col.TestingTime_EN,Test,,,,,,,,,
ProjectLock.Col.TestingTime_HK,測試時長,,,,,,,,,
ProjectLock.Col.TestingTime_JP,テスト時間,,,,,,,,,
ProjectLock.Col.Text_CN,文本,,,,,,,,,
ProjectLock.Col.Text_EN,Text,,,,,,,,,
ProjectLock.Col.Text_HK,文本,,,,,,,,,
ProjectLock.Col.Text_JP,テキスト,,,,,,,,,
ProjectLock.Col.TrainingAmount_CN,训练,,,,,,,,,
ProjectLock.Col.TrainingAmount_EN,Trained,,,,,,,,,
ProjectLock.Col.TrainingAmount_HK,訓練數量,,,,,,,,,
ProjectLock.Col.TrainingAmount_JP,トレーニング,,,,,,,,,
ProjectLock.Col.TrainingTime_CN,训练时长,,,,,,,,,
ProjectLock.Col.TrainingTime_EN,Training,,,,,,,,,
ProjectLock.Col.TrainingTime_HK,訓練時長,,,,,,,,,
ProjectLock.Col.TrainingTime_JP,トレーニング時間,,,,,,,,,
ProjectLock.Col.Type1_CN,类型,,,,,,,,,
ProjectLock.Col.Type1_EN,Type,,,,,,,,,
ProjectLock.Col.Type1_HK,類型,,,,,,,,,
ProjectLock.Col.Type1_JP,タイプ,,,,,,,,,
ProjectLock.Col.Type_CN,特征,,,,,,,,,
ProjectLock.Col.Type_EN,feature,,,,,,,,,
ProjectLock.Col.Type_HK,類別,,,,,,,,,
ProjectLock.Col.Type_JP,特徴,,,,,,,,,
ProjectLock.Col.VerificationAmount_CN,验证数量,,,,,,,,,
ProjectLock.Col.VerificationAmount_EN,Verification Amount,,,,,,,,,
ProjectLock.Col.VerificationAmount_HK,驗證數量,,,,,,,,,
ProjectLock.Col.VerificationAmount_JP,検証量,,,,,,,,,
ProjectLock.Col.Version_CN,版本号,,,,,,,,,
ProjectLock.Col.Version_EN,Version,,,,,,,,,
ProjectLock.Col.Version_HK,版本號,,,,,,,,,
ProjectLock.Col.Version_JP,バージョン番号,,,,,,,,,
ProjectLock.CompleteCategory_CN,请先完成类别创建,,,,,,,,,
ProjectLock.CompleteCategory_EN,Please create a type first.,,,,,,,,,
ProjectLock.CompleteCategory_HK,請先完成類別創建,,,,,,,,,
ProjectLock.CompleteCategory_JP,カテゴリー作成を完了させてください,,,,,,,,,
ProjectLock.Complete_CN,完成,,,,,,,,,
ProjectLock.Complete_EN,Completed,,,,,,,,,
ProjectLock.Complete_HK,完成,,,,,,,,,
ProjectLock.Complete_JP,完成,,,,,,,,,
ProjectLock.Confirm_CN,确定,,,,,,,,,
ProjectLock.Confirm_EN,Confirm,,,,,,,,,
ProjectLock.Confirm_HK,確定,,,,,,,,,
ProjectLock.Confirm_JP,確認,,,,,,,,,
ProjectLock.CurrentImageLabel_CN,当前图片标签,,,,,,,,,
ProjectLock.CurrentImageLabel_EN,Current Image Label,,,,,,,,,
ProjectLock.CurrentImageLabel_HK,當前圖片標簽,,,,,,,,,
ProjectLock.CurrentImageLabel_JP,現在の画像タグ,,,,,,,,,
ProjectLock.DeleteModel_CN,确定要删除模型?,,,,,,,,,
ProjectLock.DeleteModel_EN,Are you sure you want to delete this model?,,,,,,,,,
ProjectLock.DeleteModel_HK,確定要刪除模型？,,,,,,,,,
ProjectLock.DeleteModel_JP,モデルの削除を確認しますか？,,,,,,,,,
ProjectLock.DeleteMsg_CN,确定要删除此类别?(删除后无法恢复),,,,,,,,,
ProjectLock.DeleteMsg_EN,Are you sure you want to delete this type? (This action cannot be undone),,,,,,,,,
ProjectLock.DeleteMsg_HK,提示確定要刪除此類別？（刪除後無法回復）,,,,,,,,,
ProjectLock.DeleteMsg_JP,确定要删除此类别?(删除后无法恢复),,,,,,,,,
ProjectLock.DeleteSuccess_CN,删除成功,,,,,,,,,
ProjectLock.DeleteSuccess_EN,Deleted,,,,,,,,,
ProjectLock.DeleteSuccess_HK,刪除成功,,,,,,,,,
ProjectLock.DeleteSuccess_JP,削除できました,,,,,,,,,
ProjectLock.DownloadReport_CN,下载报告,,,,,,,,,
ProjectLock.DownloadReport_EN,Download Report,,,,,,,,,
ProjectLock.DownloadReport_HK,下載報告,,,,,,,,,
ProjectLock.DownloadReport_JP,テストレポートのダウンロード,,,,,,,,,
ProjectLock.EndTime_CN,结束时间,,,,,,,,,
ProjectLock.EndTime_EN,End Time,,,,,,,,,
ProjectLock.EndTime_HK,結束時間,,,,,,,,,
ProjectLock.EndTime_JP,終了時刻,,,,,,,,,
ProjectLock.EstimatedCompletion_CN,预估完成,,,,,,,,,
ProjectLock.EstimatedCompletion_EN,Estimated Complete Time,,,,,,,,,
ProjectLock.EstimatedCompletion_HK,預計完成時間,,,,,,,,,
ProjectLock.EstimatedCompletion_JP,推定完了時間,,,,,,,,,
ProjectLock.ExportModel_CN,导出SDK,,,,,,,,,
ProjectLock.ExportModel_EN,Export Model,,,,,,,,,
ProjectLock.ExportModel_HK,導出SDK,,,,,,,,,
ProjectLock.ExportModel_JP,モデルをエクスポート,,,,,,,,,
ProjectLock.FailedAddLabel_CN,新增标签失败,,,,,,,,,
ProjectLock.FailedAddLabel_EN,Adding new label failed.,,,,,,,,,
ProjectLock.FailedAddLabel_HK,新增標籤失敗,,,,,,,,,
ProjectLock.FailedAddLabel_JP,ラベルを追加できません,,,,,,,,,
ProjectLock.Failed_CN,失败,,,,,,,,,
ProjectLock.Failed_EN,Failed,,,,,,,,,
ProjectLock.Failed_HK,失敗,,,,,,,,,
ProjectLock.Failed_JP,失敗した,,,,,,,,,
ProjectLock.FirstCompleteMsg_CN,请先完成一个类别的创建,,,,,,,,,
ProjectLock.FirstCompleteMsg_EN,Please complete the creation of a category first,,,,,,,,,
ProjectLock.FirstCompleteMsg_HK,請先完成一個類別的創建,,,,,,,,,
ProjectLock.FirstCompleteMsg_JP,最初にカテゴリの作成を完了してください,,,,,,,,,
ProjectLock.GPUSettings_CN,GPU选项,,,,,,,,,
ProjectLock.GPUSettings_EN,GPU Settings,,,,,,,,,
ProjectLock.GPUSettings_HK,GPU選項,,,,,,,,,
ProjectLock.GPUSettings_JP,GPU設定,,,,,,,,,
ProjectLock.GPU_CN,卡,,,,,,,,,
ProjectLock.GPU_EN,GPU,,,,,,,,,
ProjectLock.GPU_HK,卡,,,,,,,,,
ProjectLock.GPU_JP,GPU,,,,,,,,,
ProjectLock.HighPrecision_CN,全量化的模型结构，缺陷识别精度较高,建议在串联方案目标识别模块使用，但是在串联方案中有多个使用高精度模块，可能会有速度瓶颈。,,,,,,,,
ProjectLock.HighPrecision_EN,The fully quantized model structure has high defect recognition accuracy. It is recommended to use the target recognition module in the series scheme. However, in the series scheme, there are multiple high performance modules, which may have speed bottlenecks.,,,,,,
ProjectLock.HighPrecision_HK,全量化的模型結構，缺陷識別精度較高,建議在串聯方案目標識別模塊使用，但是在串聯方案中有多個使用高精度模塊，可能會有速度瓶頸。,,,,,,,,
ProjectLock.HighPrecision_JP,完全に量子化されたモデル構造は、高い欠陥認識精度を備えています。 シリーズ方式では、ターゲット認識モジュールを使用することをお勧めします。 ただし、直列方式では、複数の高性能モジュールがあり、速度のボトルネックが発生する可能性があります。,,,,,,,,,
ProjectLock.InferenceSpeed_CN,此数值为平台上的平均推理速度，和项目导出的SDK推理速度有差异，仅作为推理时间的参考,,,,,,,,,
ProjectLock.InferenceSpeed_EN,This value is the average inference speed on the platform, which is different from the SDK （exported by the project）inference speed. It is only used as a reference for the inference time.,,,,,,,,
ProjectLock.InferenceSpeed_HK,此數值為平台上的平均推理速度，和項目導出的SDK推理速度有差異，僅作為推理時間的參考,,,,,,,,,
ProjectLock.InferenceSpeed_JP,この値は、プラットフォームでの平均推論速度であり、SDK（プロジェクトによってエクスポートされた）推論速度とは異なります。これは、推論時間の参照としてのみ使用されます。,,,,,,,,,
ProjectLock.Interface_CN,端口,,,,,,,,,
ProjectLock.Interface_EN,Port,,,,,,,,,
ProjectLock.Interface_HK,端口,,,,,,,,,
ProjectLock.Interface_JP,ポート,,,,,,,,,
ProjectLock.LabelList_CN,标签列表,,,,,,,,,
ProjectLock.LabelList_EN,Label List,,,,,,,,,
ProjectLock.LabelList_HK,標簽列表,,,,,,,,,
ProjectLock.LabelList_JP,ラベルリスト,,,,,,,,,
ProjectLock.LabelSelected_CN,未选中任何标注,,,,,,,,,
ProjectLock.LabelSelected_EN,No label is selected.,,,,,,,,,
ProjectLock.LabelSelected_HK,未選中任何標註,,,,,,,,,
ProjectLock.LabelSelected_JP,選択されたラベルはありません,,,,,,,,,
ProjectLock.Language_CN,语言,,,,,,,,,
ProjectLock.Language_EN,Language,,,,,,,,,
ProjectLock.Language_HK,語言,,,,,,,,,
ProjectLock.Language_JP,言語,,,,,,,,,
ProjectLock.LowEnergyConsumption_CN,轻量化的模型结构，训练及运行速度较快，但是识别精度相对于高精度模式会较差，建议在串联方案中间模块使用,,,,,,,,,
ProjectLock.LowEnergyConsumption_EN,The light quantized model structure has faster training and running speed, but the recognition accuracy will be lower than that of the high performance model. It is recommended to use it in the middle module of the series scheme.,,,,,,,,
ProjectLock.LowEnergyConsumption_HK,輕量化的模型結構，訓練及運行速度較快，但是識別精度相對於高精度模式會較差，建議在串聯方案中間模塊使用。,,,,,,,,,
ProjectLock.LowEnergyConsumption_JP,軽量モデル構造はトレーニングと走行速度が速くなりますが、認識精度は高性能モデルよりも低くなります。 シリーズスキームの中央モジュールで使用することをお勧めします。,,,,,,,,,
ProjectLock.ModelInformation_CN,模型信息,,,,,,,,,
ProjectLock.ModelInformation_EN,Model Information,,,,,,,,,
ProjectLock.ModelInformation_HK,模型信息,,,,,,,,,
ProjectLock.ModelInformation_JP,モデル情報,,,,,,,,,
ProjectLock.ModelSelection_CN,模型选择,,,,,,,,,
ProjectLock.ModelSelection_EN,Model Selection,,,,,,,,,
ProjectLock.ModelSelection_HK,模型選擇,,,,,,,,,
ProjectLock.ModelSelection_JP,モデル選択,,,,,,,,,
ProjectLock.ModelSize_CN,模型类型,,,,,,,,,
ProjectLock.ModelSize_EN,Model Type,,,,,,,,,
ProjectLock.ModelSize_HK,模型类型,,,,,,,,,
ProjectLock.ModelSize_JP,モデルタイプ,,,,,,,,,
ProjectLock.Model_CN,模型,,,,,,,,,
ProjectLock.Model_EN,Model,,,,,,,,,
ProjectLock.Model_HK,模型,,,,,,,,,
ProjectLock.Model_JP,モデル,,,,,,,,,
ProjectLock.MoreInformation_CN,更多信息,,,,,,,,,
ProjectLock.MoreInformation_EN,More Information,,,,,,,,,
ProjectLock.MoreInformation_HK,更多信息,,,,,,,,,
ProjectLock.MoreInformation_JP,詳細はこちら,,,,,,,,,
ProjectLock.NonExistent_CN,不存在,,,,,,,,,
ProjectLock.NonExistent_EN,Non-existent,,,,,,,,,
ProjectLock.NonExistent_HK,不存在,,,,,,,,,
ProjectLock.NonExistent_JP,存在しないです。,,,,,,,,,
ProjectLock.OCRLabelError_CN,您输入的文本不支持识别，请重新输入,,,,,,,,,
ProjectLock.OCRLabelError_EN,The text you entered is not supported, please re-enter,,,,,,,,
ProjectLock.OCRLabelError_HK,您輸入的文本不支持識別，請重新輸入,,,,,,,,,
ProjectLock.OCRLabelError_JP,入力したテキストが認識されません。再入力してください,,,,,,,,,
ProjectLock.OperationSystem_CN,操作系统,,,,,,,,,
ProjectLock.OperationSystem_EN,Operating system,,,,,,,,,
ProjectLock.OperationSystem_HK,操作系統,,,,,,,,,
ProjectLock.OperationSystem_JP,オペレーティングシステム,,,,,,,,,
ProjectLock.ParameterConfiguration_CN,参数配置,,,,,,,,,
ProjectLock.ParameterConfiguration_EN,Parameter Configuration,,,,,,,,,
ProjectLock.ParameterConfiguration_HK,參數配置,,,,,,,,,
ProjectLock.ParameterConfiguration_JP,パラメータ設定,,,,,,,,,
ProjectLock.Pending_CN,等待中,,,,,,,,,
ProjectLock.Pending_EN,Waiting,,,,,,,,,
ProjectLock.Pending_HK,等待中,,,,,,,,,
ProjectLock.Pending_JP,ウェイティング,,,,,,,,,
ProjectLock.PleaseSelectCards_CN,请选择GPU卡数,,,,,,,,,
ProjectLock.PleaseSelectCards_EN,Please select GPU amount.,,,,,,,,,
ProjectLock.PleaseSelectCards_HK,請選擇GPU卡數,,,,,,,,,
ProjectLock.PleaseSelectCards_JP,GPU数を選択してください,,,,,,,,,
ProjectLock.PleaseSelectGPUAmount_CN,请选择卡数,,,,,,,,,
ProjectLock.PleaseSelectGPUAmount_EN,Please select GPU amount,,,,,,,,,
ProjectLock.PleaseSelectGPUAmount_HK,請選擇卡數,,,,,,,,,
ProjectLock.PleaseSelectGPUAmount_JP,GPUナンバーを選択してください,,,,,,,,,
ProjectLock.PleaseSelectLabel_CN,请选择标注,,,,,,,,,
ProjectLock.PleaseSelectLabel_EN,Please select label.,,,,,,,,,
ProjectLock.PleaseSelectLabel_HK,請選擇標註,,,,,,,,,
ProjectLock.PleaseSelectLabel_JP,ラベルを選択してください,,,,,,,,,
ProjectLock.PleaseSelectModel_CN,请选择模型,,,,,,,,,
ProjectLock.PleaseSelectModel_EN,Please select model.,,,,,,,,,
ProjectLock.PleaseSelectModel_HK,請選擇模型,,,,,,,,,
ProjectLock.PleaseSelectModel_JP,モデルを選択します,,,,,,,,,
ProjectLock.ProjectPublish_CN,项目发布,,,,,,,,,
ProjectLock.ProjectPublish_EN,Project publish,,,,,,,,,
ProjectLock.ProjectPublish_HK,項目發布,,,,,,,,,
ProjectLock.ProjectPublish_JP,プロジェクト公開,,,,,,,,,
ProjectLock.PublishAs_CN,发布为,,,,,,,,,
ProjectLock.PublishAs_EN,Release as,,,,,,,,,
ProjectLock.PublishAs_HK,發布為,,,,,,,,,
ProjectLock.PublishAs_JP,公開形式,,,,,,,,,
ProjectLock.PublishedServices_CN,点击查看已发布的服务,,,,,,,,,
ProjectLock.PublishedServices_EN,Click to view the published service.,,,,,,,,,
ProjectLock.PublishedServices_HK,點擊查看已發佈的服務,,,,,,,,,
ProjectLock.PublishedServices_JP,クリックして、リリースしたサービスを見ます,,,,,,,,,
ProjectLock.QualifiedTable.NumberofMarks_CN,标记数量,,,,,,,,,
ProjectLock.QualifiedTable.NumberofMarks_EN,Number of Marks,,,,,,,,,
ProjectLock.QualifiedTable.NumberofMarks_HK,标记数量,,,,,,,,,
ProjectLock.QualifiedTable.NumberofMarks_JP,标记数量,,,,,,,,,
ProjectLock.QualifiedTable.QualifiedSample_CN,合格样本,,,,,,,,,
ProjectLock.QualifiedTable.QualifiedSample_EN,Qualified sample,,,,,,,,,
ProjectLock.QualifiedTable.QualifiedSample_HK,合格樣本,,,,,,,,,
ProjectLock.QualifiedTable.QualifiedSample_JP,適格なサンプル,,,,,,,,,
ProjectLock.QualifiedTable.SampleStatistics_CN,样本统计,,,,,,,,,
ProjectLock.QualifiedTable.SampleStatistics_EN,Sample Statistics,,,,,,,,,
ProjectLock.QualifiedTable.SampleStatistics_HK,樣本統計,,,,,,,,,
ProjectLock.QualifiedTable.SampleStatistics_JP,サンプル統計,,,,,,,,,
ProjectLock.QualifiedTable.TestingAmount_CN,测试数量,,,,,,,,,
ProjectLock.QualifiedTable.TestingAmount_EN,Testing Amount,,,,,,,,,
ProjectLock.QualifiedTable.TestingAmount_HK,测试数量,,,,,,,,,
ProjectLock.QualifiedTable.TestingAmount_JP,测试数量,,,,,,,,,
